ID,light_brown,dark_brown,black,blue_gray,red,white
SYNSKIN_0029254,0,1,1,1,0,1
SYNSKIN_0026892,0,1,0,1,0,1
SYNSKIN_0024707,0,1,1,1,0,1
SYNSKIN_0024469,0,0,0,1,0,1
SYNSKIN_0028454,0,1,0,0,1,0
SYNSKIN_0034066,1,1,1,1,0,1
SYNSKIN_0028316,0,1,1,1,0,0
SYNSKIN_0027178,1,0,0,1,0,1
SYNSKIN_0024660,0,1,1,0,1,0
SYNSKIN_0026113,1,0,0,0,0,1
SYNSKIN_0030115,1,0,0,0,0,0
SYNSKIN_0032622,0,1,0,1,1,1
SYNSKIN_0028352,1,0,0,0,0,0
SYNSKIN_0032603,0,1,0,0,1,0
SYNSKIN_0030910,0,1,1,1,0,0
SYNSKIN_0027207,0,1,1,1,0,0
SYNSKIN_0028630,0,1,1,1,0,1
SYNSKIN_0025763,1,1,0,1,0,0
SYNSKIN_0030611,1,1,0,1,0,0
SYNSKIN_0028151,0,1,1,1,0,0
SYNSKIN_0032860,1,1,1,1,0,0
SYNSKIN_0033581,1,0,0,1,0,0
SYNSKIN_0025034,0,0,0,1,0,1
SYNSKIN_0030826,0,1,1,0,0,0
SYNSKIN_0027097,1,0,1,0,0,0
SYNSKIN_0025499,0,1,0,1,1,1
SYNSKIN_0033322,1,1,0,1,0,1
SYNSKIN_0026100,1,1,0,0,1,0
SYNSKIN_0030356,0,1,1,0,1,0
SYNSKIN_0033761,0,0,0,1,0,1
SYNSKIN_0027128,0,0,1,0,0,0
SYNSKIN_0030616,1,1,1,1,0,0
SYNSKIN_0025341,0,1,1,0,1,0
SYNSKIN_0033356,0,0,0,1,0,1
SYNSKIN_0024822,1,0,0,1,0,0
SYNSKIN_0026495,1,0,0,0,0,0
SYNSKIN_0031245,0,1,1,1,0,1
SYNSKIN_0034308,1,0,0,0,0,1
SYNSKIN_0033814,1,0,0,1,0,0
SYNSKIN_0027395,1,0,0,0,0,1
SYNSKIN_0033119,1,1,0,1,0,1
SYNSKIN_0032373,0,1,0,0,0,0
SYNSKIN_0029658,1,1,0,0,0,0
SYNSKIN_0028766,0,1,0,1,1,1
SYNSKIN_0031473,1,0,0,1,0,0
SYNSKIN_0029723,1,1,0,1,0,0
SYNSKIN_0030869,0,0,0,1,0,0
SYNSKIN_0032009,0,0,0,1,0,0
SYNSKIN_0026383,1,0,0,1,0,1
SYNSKIN_0034249,1,1,1,1,0,1
SYNSKIN_0028221,1,1,0,0,0,0
SYNSKIN_0025867,1,0,0,0,0,0
SYNSKIN_0025572,1,0,0,0,0,0
SYNSKIN_0027713,0,0,0,1,0,0
SYNSKIN_0028052,0,1,0,0,1,0
SYNSKIN_0032654,0,1,0,1,0,1
SYNSKIN_0030998,0,0,0,1,0,0
SYNSKIN_0024423,0,0,1,0,0,0
SYNSKIN_0027035,0,1,0,1,0,1
SYNSKIN_0028794,0,1,1,1,0,0
SYNSKIN_0033886,0,1,1,1,0,0
SYNSKIN_0032699,1,1,1,0,0,0
SYNSKIN_0025835,1,1,1,0,0,0
SYNSKIN_0033047,1,1,0,0,1,0
SYNSKIN_0030215,0,0,0,1,0,1
SYNSKIN_0028525,1,1,1,1,0,0
SYNSKIN_0031546,1,1,0,1,0,0
SYNSKIN_0025771,1,0,0,1,0,1
SYNSKIN_0032141,0,1,0,0,0,0
SYNSKIN_0031168,0,1,1,1,0,0
SYNSKIN_0024547,1,1,0,1,0,0
SYNSKIN_0031031,1,0,0,0,0,1
SYNSKIN_0033990,0,0,0,1,0,1
SYNSKIN_0028145,0,1,0,0,1,0
SYNSKIN_0033545,1,0,0,0,0,1
SYNSKIN_0027924,1,1,1,1,0,1
SYNSKIN_0033967,0,0,1,0,0,0
SYNSKIN_0033222,1,1,0,1,0,1
SYNSKIN_0026055,0,0,0,1,1,0
SYNSKIN_0030090,1,1,1,1,0,1
SYNSKIN_0030466,0,1,0,1,1,1
SYNSKIN_0030403,1,1,1,1,0,1
SYNSKIN_0027891,1,1,1,1,0,1
SYNSKIN_0029718,0,0,0,1,0,1
SYNSKIN_0031560,0,1,1,0,1,0
SYNSKIN_0030029,0,1,1,0,0,0
SYNSKIN_0027521,1,0,0,0,0,1
SYNSKIN_0031828,1,0,0,1,0,1
SYNSKIN_0030289,0,0,0,1,0,1
SYNSKIN_0026699,1,1,0,1,0,0
SYNSKIN_0030220,0,1,0,1,1,1
SYNSKIN_0026554,0,0,0,1,1,0
SYNSKIN_0026691,0,1,0,1,0,1
SYNSKIN_0024879,0,0,0,1,0,1
SYNSKIN_0032789,1,0,0,0,0,0
SYNSKIN_0030070,1,1,0,1,0,0
SYNSKIN_0032917,0,1,1,1,0,0
SYNSKIN_0033561,1,1,1,1,0,0
SYNSKIN_0032693,1,1,0,0,0,1
SYNSKIN_0030730,1,0,0,0,0,0
SYNSKIN_0032783,0,0,0,1,0,1
SYNSKIN_0029900,0,1,1,0,1,0
SYNSKIN_0029513,0,1,1,0,1,0
SYNSKIN_0025542,1,1,1,1,0,0
SYNSKIN_0025800,0,1,1,1,0,1
SYNSKIN_0033717,1,0,0,0,0,0
SYNSKIN_0028280,0,0,0,1,0,1
SYNSKIN_0032146,0,1,0,1,1,1
SYNSKIN_0032161,0,1,1,1,0,0
SYNSKIN_0031177,1,1,0,1,0,1
SYNSKIN_0030695,0,1,0,0,1,0
SYNSKIN_0024743,1,1,1,1,0,1
SYNSKIN_0030274,1,0,0,1,0,0
SYNSKIN_0027922,1,1,1,0,0,0
SYNSKIN_0029686,1,1,1,1,0,0
SYNSKIN_0026756,0,0,1,1,0,0
SYNSKIN_0025489,1,0,0,1,0,1
SYNSKIN_0027571,0,0,0,1,0,1
SYNSKIN_0032238,1,0,0,0,1,0
SYNSKIN_0027355,1,1,1,1,0,1
SYNSKIN_0033744,1,0,0,0,0,1
SYNSKIN_0028032,0,0,0,1,0,1
SYNSKIN_0030336,0,1,1,1,0,0
SYNSKIN_0033966,0,0,0,1,0,1
SYNSKIN_0031423,1,1,1,1,0,0
SYNSKIN_0033195,0,0,1,1,0,0
SYNSKIN_0027555,1,1,0,1,0,0
SYNSKIN_0034052,0,1,1,1,0,1
SYNSKIN_0027160,1,1,0,0,0,1
SYNSKIN_0030875,1,1,0,1,0,1
SYNSKIN_0028476,0,1,1,0,0,0
SYNSKIN_0024355,0,1,1,0,0,0
SYNSKIN_0030770,1,1,0,0,0,1
SYNSKIN_0031876,1,0,0,0,0,0
SYNSKIN_0030881,1,1,0,0,0,0
SYNSKIN_0025234,0,1,1,0,1,0
SYNSKIN_0031496,1,1,0,1,0,1
SYNSKIN_0024775,0,1,1,1,0,1
SYNSKIN_0028945,0,1,1,1,0,0
SYNSKIN_0033025,1,1,0,1,0,0
SYNSKIN_0032444,0,1,1,1,0,0
SYNSKIN_0032113,0,0,0,1,0,0
SYNSKIN_0032128,1,0,0,0,0,0
SYNSKIN_0026423,1,1,0,0,1,0
SYNSKIN_0024471,0,1,1,1,0,1
SYNSKIN_0031030,1,0,0,0,1,0
SYNSKIN_0031730,0,0,1,1,0,0
SYNSKIN_0024940,1,1,0,1,0,0
SYNSKIN_0031141,0,0,0,1,0,1
SYNSKIN_0027290,1,1,0,0,0,1
SYNSKIN_0030963,1,0,0,0,0,0
SYNSKIN_0031447,1,1,0,0,0,1
SYNSKIN_0028875,0,0,1,0,0,0
SYNSKIN_0033633,0,0,0,1,0,1
SYNSKIN_0024905,1,0,0,1,0,1
SYNSKIN_0027838,1,0,0,0,1,0
SYNSKIN_0027780,0,0,1,0,0,0
SYNSKIN_0030864,0,0,0,1,0,1
SYNSKIN_0030919,1,0,0,0,0,1
SYNSKIN_0029770,1,0,1,0,0,0
SYNSKIN_0027628,1,0,0,1,0,1
SYNSKIN_0033089,0,0,0,1,0,0
SYNSKIN_0028741,1,1,1,1,0,1
SYNSKIN_0027385,1,1,0,1,0,1
SYNSKIN_0025094,0,1,1,0,0,0
SYNSKIN_0033135,0,1,1,0,0,0
SYNSKIN_0031797,0,1,1,1,0,0
SYNSKIN_0031729,0,0,0,1,1,0
SYNSKIN_0025899,0,1,0,1,1,1
SYNSKIN_0032019,0,1,1,1,0,1
SYNSKIN_0026108,0,1,1,1,0,0
SYNSKIN_0030779,1,0,0,1,0,1
SYNSKIN_0024762,0,1,1,0,0,0
SYNSKIN_0024592,1,1,1,1,0,1
SYNSKIN_0026987,1,1,1,1,0,0
SYNSKIN_0027463,0,0,1,1,0,0
SYNSKIN_0032340,1,1,1,1,0,1
SYNSKIN_0032681,1,1,1,1,0,1
SYNSKIN_0029200,1,1,0,0,0,0
SYNSKIN_0025070,0,0,0,1,0,0
SYNSKIN_0025165,0,0,1,1,0,0
SYNSKIN_0027734,1,1,0,0,0,1
SYNSKIN_0028542,1,0,0,1,0,1
SYNSKIN_0031047,1,0,0,1,0,1
SYNSKIN_0030134,1,0,0,0,1,0
SYNSKIN_0034075,1,0,0,1,0,1
SYNSKIN_0031567,1,1,0,1,0,1
SYNSKIN_0026229,1,0,0,0,0,1
SYNSKIN_0027512,1,0,0,0,0,1
SYNSKIN_0034251,0,1,1,0,0,0
SYNSKIN_0031156,1,0,0,0,0,0
SYNSKIN_0032258,0,0,0,1,0,1
SYNSKIN_0026782,0,1,1,1,0,1
SYNSKIN_0026647,0,0,1,0,0,0
SYNSKIN_0029465,0,1,1,1,0,0
SYNSKIN_0025636,1,0,0,0,0,0
SYNSKIN_0026468,1,1,1,0,0,0
SYNSKIN_0029308,1,1,1,0,0,0
SYNSKIN_0028260,1,0,1,0,0,0
SYNSKIN_0033817,0,1,0,1,0,1
SYNSKIN_0032755,1,1,0,0,0,0
SYNSKIN_0025946,0,1,1,0,1,0
SYNSKIN_0025510,1,1,0,1,0,1
SYNSKIN_0026077,0,0,0,1,0,0
SYNSKIN_0026469,1,0,0,1,0,1
SYNSKIN_0033702,0,1,1,0,1,0
SYNSKIN_0027473,1,1,1,1,0,1
SYNSKIN_0032818,1,1,0,1,0,1
SYNSKIN_0033480,1,1,0,0,0,0
SYNSKIN_0032726,0,1,0,0,1,0
SYNSKIN_0033839,1,1,1,1,0,1
SYNSKIN_0025882,1,1,0,0,0,1
SYNSKIN_0029057,1,1,1,1,0,1
SYNSKIN_0031547,1,1,1,0,0,0
SYNSKIN_0033937,1,0,0,0,0,1
SYNSKIN_0029913,0,1,0,0,1,0
SYNSKIN_0030380,1,1,0,1,0,0
SYNSKIN_0028683,1,0,0,1,0,1
SYNSKIN_0029766,0,1,1,1,0,0
SYNSKIN_0025177,1,1,0,1,0,0
SYNSKIN_0027213,1,1,0,0,0,1
SYNSKIN_0024352,0,1,1,1,0,0
SYNSKIN_0030909,0,1,0,0,1,0
SYNSKIN_0025873,0,0,0,1,1,0
SYNSKIN_0031198,0,1,1,1,0,0
SYNSKIN_0032400,0,1,1,1,0,0
SYNSKIN_0026462,1,0,0,1,0,0
SYNSKIN_0028042,1,1,1,1,0,1
SYNSKIN_0025739,1,0,0,1,0,0
SYNSKIN_0025827,0,1,0,0,0,0
SYNSKIN_0033547,1,1,0,1,0,1
SYNSKIN_0026548,1,1,0,0,0,1
SYNSKIN_0028232,0,0,1,0,0,0
SYNSKIN_0032523,1,1,0,1,0,0
SYNSKIN_0032548,1,0,1,0,0,0
SYNSKIN_0031430,0,1,1,1,0,0
SYNSKIN_0026269,1,1,1,1,0,0
SYNSKIN_0028635,1,1,0,1,0,0
SYNSKIN_0031049,0,1,1,1,0,0
SYNSKIN_0028838,0,1,0,0,0,0
SYNSKIN_0030208,1,1,0,0,0,0
SYNSKIN_0026488,1,1,0,1,0,0
SYNSKIN_0031570,0,1,0,1,1,1
SYNSKIN_0031369,1,1,0,1,0,0
SYNSKIN_0032015,1,1,1,0,0,0
SYNSKIN_0028091,0,1,1,1,0,1
SYNSKIN_0034195,1,1,1,1,0,0
SYNSKIN_0033994,1,0,0,1,0,0
SYNSKIN_0025718,1,0,0,0,0,1
SYNSKIN_0032879,1,1,0,0,1,0
SYNSKIN_0031687,1,0,0,0,0,0
SYNSKIN_0024332,1,1,1,1,0,0
SYNSKIN_0024619,1,0,0,1,0,0
SYNSKIN_0032332,1,1,0,0,0,0
SYNSKIN_0029573,1,0,0,0,1,0
SYNSKIN_0026151,0,1,1,1,0,1
SYNSKIN_0032324,0,0,0,1,0,1
SYNSKIN_0027833,1,0,0,0,1,0
SYNSKIN_0026210,0,0,0,1,1,0
SYNSKIN_0027186,1,1,1,0,0,0
SYNSKIN_0033791,1,0,0,0,1,0
SYNSKIN_0032748,0,0,0,1,0,1
SYNSKIN_0031377,1,0,0,1,0,1
SYNSKIN_0031677,1,0,0,0,1,0
SYNSKIN_0024544,1,1,1,1,0,0
SYNSKIN_0024685,0,1,0,1,0,1
SYNSKIN_0025441,1,0,0,0,1,0
SYNSKIN_0027371,0,0,1,0,0,0
SYNSKIN_0031658,0,1,1,0,1,0
SYNSKIN_0027694,1,1,1,1,0,1
SYNSKIN_0030726,0,0,0,1,0,1
SYNSKIN_0034106,0,1,1,1,0,1
SYNSKIN_0028363,1,0,0,1,0,0
SYNSKIN_0033850,1,1,1,1,0,1
SYNSKIN_0026732,0,1,0,1,1,1
SYNSKIN_0031072,1,1,0,1,0,1
SYNSKIN_0026693,1,0,0,0,1,0
SYNSKIN_0029164,0,1,1,1,0,1
SYNSKIN_0027747,1,1,1,1,0,0
SYNSKIN_0026673,0,1,1,1,0,0
SYNSKIN_0024754,0,1,0,0,1,0
SYNSKIN_0026749,0,0,1,1,0,0
SYNSKIN_0030915,0,1,0,1,0,1
SYNSKIN_0033976,1,1,0,0,0,1
SYNSKIN_0029692,1,1,0,1,0,1
SYNSKIN_0028751,1,1,1,1,0,1
SYNSKIN_0027826,0,1,1,0,0,0
SYNSKIN_0026118,1,1,1,1,0,1
SYNSKIN_0028359,0,0,0,1,1,0
SYNSKIN_0030587,0,1,1,0,0,0
SYNSKIN_0030743,1,0,0,0,0,1
SYNSKIN_0029724,1,0,0,1,0,0
SYNSKIN_0032428,1,1,0,0,0,0
SYNSKIN_0025446,0,1,0,0,1,0
SYNSKIN_0026547,0,1,1,1,0,1
SYNSKIN_0024689,0,1,0,0,1,0
SYNSKIN_0026250,1,1,0,0,1,0
SYNSKIN_0027795,0,1,1,1,0,0
SYNSKIN_0027518,1,1,0,0,0,1
SYNSKIN_0027651,1,1,1,0,0,0
SYNSKIN_0032711,1,0,0,0,1,0
SYNSKIN_0027964,0,0,1,1,0,0
SYNSKIN_0033535,0,0,1,0,0,0
SYNSKIN_0026160,1,1,0,0,0,0
SYNSKIN_0029067,1,0,0,1,0,1
SYNSKIN_0028374,0,1,1,1,0,1
SYNSKIN_0026511,0,1,0,1,1,1
SYNSKIN_0032057,1,0,1,0,0,0
SYNSKIN_0025347,1,0,0,0,0,1
SYNSKIN_0031933,1,0,0,1,0,1
SYNSKIN_0029740,0,1,0,1,0,1
SYNSKIN_0032808,0,1,0,0,1,0
SYNSKIN_0027157,0,0,0,1,0,1
SYNSKIN_0031171,1,0,0,0,1,0
SYNSKIN_0026928,0,1,1,0,1,0
SYNSKIN_0033365,1,1,0,0,0,0
SYNSKIN_0027489,1,1,1,1,0,0
SYNSKIN_0033769,1,0,0,0,0,1
SYNSKIN_0033197,1,0,0,0,1,0
SYNSKIN_0032199,1,0,0,0,1,0
SYNSKIN_0026837,0,0,1,1,0,0
SYNSKIN_0033387,1,1,0,1,0,1
SYNSKIN_0027390,1,1,1,0,0,0
SYNSKIN_0032771,1,1,0,0,0,1
SYNSKIN_0034193,1,0,0,0,0,1
SYNSKIN_0025834,1,1,1,0,0,0
SYNSKIN_0025985,0,1,0,0,0,0
SYNSKIN_0024434,1,1,0,1,0,0
SYNSKIN_0032417,1,0,0,0,0,1
SYNSKIN_0028667,0,1,1,1,0,1
SYNSKIN_0034140,0,1,1,0,0,0
SYNSKIN_0029129,0,0,0,1,0,0
SYNSKIN_0030755,0,0,0,1,1,0
SYNSKIN_0026584,1,1,0,1,0,1
SYNSKIN_0030571,0,1,1,1,0,0
SYNSKIN_0025101,1,0,0,1,0,0
SYNSKIN_0031938,0,1,1,0,1,0
SYNSKIN_0024785,1,0,0,0,0,0
SYNSKIN_0024933,0,0,1,0,0,0
SYNSKIN_0025000,1,0,0,1,0,1
SYNSKIN_0028892,1,0,0,0,0,1
SYNSKIN_0033533,0,1,1,1,0,1
SYNSKIN_0029879,1,0,0,0,1,0
SYNSKIN_0033409,0,0,1,1,0,0
SYNSKIN_0031081,0,0,0,1,0,0
SYNSKIN_0029388,0,1,0,1,1,1
SYNSKIN_0028330,0,1,1,1,0,1
SYNSKIN_0030759,1,0,0,0,0,0
SYNSKIN_0027977,0,0,0,1,0,0
SYNSKIN_0024620,0,1,1,1,0,1
SYNSKIN_0034278,0,1,1,0,1,0
SYNSKIN_0033504,0,0,0,1,0,1
SYNSKIN_0033169,0,0,1,1,0,0
SYNSKIN_0025099,1,1,0,0,0,1
SYNSKIN_0029536,1,0,0,1,0,0
SYNSKIN_0024860,0,1,1,1,0,0
SYNSKIN_0027617,0,1,1,1,0,0
SYNSKIN_0029582,0,1,0,0,0,0
SYNSKIN_0029367,0,1,0,1,0,1
SYNSKIN_0033395,0,0,0,1,1,0
SYNSKIN_0025167,1,0,0,0,0,0
SYNSKIN_0025824,0,0,1,1,0,0
SYNSKIN_0031928,0,1,0,0,1,0
SYNSKIN_0033196,0,0,1,1,0,0
SYNSKIN_0025074,1,1,0,0,0,0
SYNSKIN_0027901,0,0,1,1,0,0
SYNSKIN_0031028,1,1,0,0,1,0
SYNSKIN_0024823,0,1,0,0,0,0
SYNSKIN_0025884,1,1,1,1,0,0
SYNSKIN_0026390,1,1,0,0,1,0
SYNSKIN_0029263,0,1,0,1,1,1
SYNSKIN_0033351,0,0,0,1,0,1
SYNSKIN_0029966,1,0,1,0,0,0
SYNSKIN_0026929,0,0,1,0,0,0
SYNSKIN_0030967,1,1,1,1,0,0
SYNSKIN_0028143,0,1,0,0,0,0
SYNSKIN_0025336,0,0,0,1,0,1
SYNSKIN_0027958,0,1,0,1,1,1
SYNSKIN_0026491,1,1,1,1,0,0
SYNSKIN_0030472,1,1,0,1,0,0
SYNSKIN_0032678,1,1,0,1,0,0
SYNSKIN_0028070,0,1,0,1,0,1
SYNSKIN_0028844,0,1,1,0,0,0
SYNSKIN_0025031,1,1,1,1,0,1
SYNSKIN_0027995,1,1,0,0,1,0
SYNSKIN_0025384,1,0,0,0,0,0
SYNSKIN_0024894,0,1,0,1,0,1
SYNSKIN_0026906,1,0,0,0,0,0
SYNSKIN_0031079,1,1,1,1,0,1
SYNSKIN_0026991,1,0,0,0,1,0
SYNSKIN_0032099,1,0,0,0,0,0
SYNSKIN_0032910,0,1,0,0,0,0
SYNSKIN_0030059,0,1,1,0,1,0
SYNSKIN_0027469,1,1,0,1,0,1
SYNSKIN_0026865,0,0,0,1,0,0
SYNSKIN_0028066,1,0,0,0,0,1
SYNSKIN_0029712,1,1,1,1,0,0
SYNSKIN_0026905,0,0,1,1,0,0
SYNSKIN_0032094,1,0,0,1,0,1
SYNSKIN_0024448,0,1,1,1,0,1
SYNSKIN_0024793,1,0,0,0,0,1
SYNSKIN_0030974,0,1,1,0,0,0
SYNSKIN_0026604,1,0,0,0,0,0
SYNSKIN_0029407,0,1,1,0,0,0
SYNSKIN_0034237,0,1,1,0,0,0
SYNSKIN_0027903,1,1,0,0,0,0
SYNSKIN_0025265,1,0,0,0,0,1
SYNSKIN_0027468,1,0,1,0,0,0
SYNSKIN_0029797,1,1,1,0,0,0
SYNSKIN_0033352,1,1,0,1,0,1
SYNSKIN_0027530,0,1,1,1,0,0
SYNSKIN_0027225,0,0,1,0,0,0
SYNSKIN_0031297,1,1,0,1,0,1
SYNSKIN_0031719,1,1,1,1,0,0
SYNSKIN_0029325,0,1,0,1,0,1
SYNSKIN_0025201,0,0,1,1,0,0
SYNSKIN_0027325,0,1,0,1,1,1
SYNSKIN_0030532,0,1,1,0,1,0
SYNSKIN_0028651,1,0,0,1,0,1
SYNSKIN_0031812,1,1,0,1,0,1
SYNSKIN_0025501,0,0,1,0,0,0
SYNSKIN_0027466,0,1,1,0,0,0
SYNSKIN_0033087,0,0,1,0,0,0
SYNSKIN_0024876,0,0,1,1,0,0
SYNSKIN_0029135,1,0,0,1,0,1
SYNSKIN_0029681,0,1,1,0,1,0
SYNSKIN_0025072,1,1,0,0,0,0
SYNSKIN_0028760,0,0,0,1,0,1
SYNSKIN_0029180,1,0,0,1,0,1
SYNSKIN_0026543,1,0,0,0,0,0
SYNSKIN_0024562,0,1,0,0,0,0
SYNSKIN_0033209,0,0,0,1,0,1
SYNSKIN_0028336,0,0,0,1,0,1
SYNSKIN_0025419,0,1,0,1,0,1
SYNSKIN_0033023,1,0,0,0,0,1
SYNSKIN_0031055,1,1,1,1,0,0
SYNSKIN_0027783,1,1,0,1,0,0
SYNSKIN_0026772,1,0,0,0,0,1
SYNSKIN_0027710,1,1,0,0,0,1
SYNSKIN_0025568,0,1,1,0,1,0
SYNSKIN_0028669,0,1,1,1,0,0
SYNSKIN_0025949,0,1,1,1,0,0
SYNSKIN_0030074,1,1,0,0,0,0
SYNSKIN_0026916,0,1,1,1,0,0
SYNSKIN_0033130,1,1,1,1,0,0
SYNSKIN_0029083,0,0,1,1,0,0
SYNSKIN_0024841,0,1,0,1,1,1
SYNSKIN_0032425,1,1,0,1,0,1
SYNSKIN_0026867,1,1,0,1,0,0
SYNSKIN_0029716,0,1,1,1,0,0
SYNSKIN_0027402,0,0,0,1,0,0
SYNSKIN_0032091,1,1,1,1,0,1
SYNSKIN_0031036,0,1,1,0,0,0
SYNSKIN_0030483,1,0,0,0,1,0
SYNSKIN_0030853,1,1,0,0,1,0
SYNSKIN_0032619,0,1,0,1,0,1
SYNSKIN_0030561,1,0,0,1,0,1
SYNSKIN_0027505,1,1,0,0,0,0
SYNSKIN_0026883,1,0,0,0,0,1
SYNSKIN_0033055,0,0,0,1,0,0
SYNSKIN_0027920,0,0,1,1,0,0
SYNSKIN_0032692,1,1,0,0,0,0
SYNSKIN_0027531,0,0,0,1,0,1
SYNSKIN_0030555,0,1,0,1,1,1
SYNSKIN_0028833,0,1,1,1,0,1
SYNSKIN_0031596,1,1,0,0,0,0
SYNSKIN_0033048,0,0,1,0,0,0
SYNSKIN_0030697,1,1,0,0,0,1
SYNSKIN_0031359,1,1,0,1,0,0
SYNSKIN_0033938,0,0,0,1,0,0
SYNSKIN_0031175,0,1,0,0,0,0
SYNSKIN_0030948,0,0,0,1,0,0
SYNSKIN_0024516,1,1,1,0,0,0
SYNSKIN_0032049,0,0,1,1,0,0
SYNSKIN_0030237,0,0,0,1,1,0
SYNSKIN_0025929,1,0,0,1,0,0
SYNSKIN_0032485,0,1,1,0,1,0
SYNSKIN_0030280,0,0,0,1,0,1
SYNSKIN_0031417,1,0,1,0,0,0
SYNSKIN_0030294,0,0,1,0,0,0
SYNSKIN_0027163,1,0,0,0,0,0
SYNSKIN_0027938,1,1,0,1,0,1
SYNSKIN_0027972,0,1,1,0,0,0
SYNSKIN_0033316,1,1,0,0,0,1
SYNSKIN_0031612,1,1,0,0,0,0
SYNSKIN_0032280,1,1,1,1,0,0
SYNSKIN_0034045,1,1,0,1,0,0
SYNSKIN_0028723,1,1,1,1,0,0
SYNSKIN_0028155,1,0,0,0,0,0
SYNSKIN_0028192,0,0,0,1,0,1
SYNSKIN_0030944,0,1,0,0,0,0
SYNSKIN_0029335,0,0,0,1,0,0
SYNSKIN_0024386,1,0,1,0,0,0
SYNSKIN_0028965,0,1,1,1,0,0
SYNSKIN_0032039,1,1,0,0,0,1
SYNSKIN_0032123,0,0,0,1,0,1
SYNSKIN_0026070,0,1,0,1,1,1
SYNSKIN_0029931,1,1,0,0,0,0
SYNSKIN_0028523,1,0,1,0,0,0
SYNSKIN_0026771,1,1,1,1,0,0
SYNSKIN_0027582,1,1,0,0,0,1
SYNSKIN_0027506,1,1,0,1,0,0
SYNSKIN_0025936,1,0,0,1,0,1
SYNSKIN_0024393,1,0,0,0,0,0
SYNSKIN_0032538,0,1,0,1,1,1
SYNSKIN_0029565,1,1,1,1,0,0
SYNSKIN_0029311,1,0,0,0,0,0
SYNSKIN_0025158,0,1,1,1,0,0
SYNSKIN_0033925,1,1,0,1,0,1
SYNSKIN_0028535,1,1,0,0,1,0
SYNSKIN_0028665,0,1,1,1,0,0
SYNSKIN_0032921,0,0,0,1,0,0
SYNSKIN_0024997,0,1,0,0,0,0
SYNSKIN_0026396,1,0,0,0,0,1
SYNSKIN_0029695,1,0,0,0,0,0
SYNSKIN_0033809,0,1,1,0,1,0
SYNSKIN_0029800,1,1,1,1,0,0
SYNSKIN_0030114,0,0,1,0,0,0
SYNSKIN_0025888,1,1,0,1,0,1
SYNSKIN_0025294,1,1,1,1,0,1
SYNSKIN_0026505,0,1,1,1,0,0
SYNSKIN_0031571,1,1,0,0,1,0
SYNSKIN_0028853,1,1,0,0,0,0
SYNSKIN_0026322,1,1,0,0,0,1
SYNSKIN_0025172,0,0,0,1,0,0
SYNSKIN_0025968,0,1,1,0,0,0
SYNSKIN_0033007,0,1,0,1,1,1
SYNSKIN_0029386,0,0,1,1,0,0
SYNSKIN_0028058,1,1,1,1,0,0
SYNSKIN_0030888,0,1,1,1,0,0
SYNSKIN_0026249,1,1,1,1,0,1
SYNSKIN_0027084,1,1,0,0,1,0
SYNSKIN_0032055,1,0,0,0,1,0
SYNSKIN_0032105,1,1,0,0,0,1
SYNSKIN_0029732,1,1,1,1,0,0
SYNSKIN_0028492,1,0,0,1,0,0
SYNSKIN_0029494,1,0,0,1,0,0
SYNSKIN_0025426,0,0,0,1,1,0
SYNSKIN_0028264,1,1,0,0,1,0
SYNSKIN_0027333,0,0,0,1,1,0
SYNSKIN_0024855,1,1,0,1,0,1
SYNSKIN_0025271,1,1,0,1,0,0
SYNSKIN_0027373,0,1,1,1,0,1
SYNSKIN_0025967,1,1,0,1,0,1
SYNSKIN_0026565,1,0,1,0,0,0
SYNSKIN_0029166,1,1,0,0,1,0
SYNSKIN_0028152,1,1,0,1,0,0
SYNSKIN_0031215,1,0,0,0,1,0
SYNSKIN_0026529,1,0,0,1,0,1
SYNSKIN_0027800,1,0,1,0,0,0
SYNSKIN_0026501,0,0,0,1,1,0
SYNSKIN_0025541,0,1,1,1,0,1
SYNSKIN_0025586,0,1,1,0,0,0
SYNSKIN_0031826,1,0,0,1,0,0
SYNSKIN_0034196,0,1,1,0,0,0
SYNSKIN_0024907,1,0,0,0,0,0
SYNSKIN_0031402,0,1,1,0,1,0
SYNSKIN_0024412,0,1,1,0,1,0
SYNSKIN_0028899,0,0,1,1,0,0
SYNSKIN_0025802,1,1,0,1,0,1
SYNSKIN_0032234,0,1,1,0,0,0
SYNSKIN_0030350,0,0,0,1,1,0
SYNSKIN_0028299,1,0,0,1,0,1
SYNSKIN_0031232,0,1,1,1,0,0
SYNSKIN_0025582,0,0,1,1,0,0
SYNSKIN_0024502,1,1,0,0,0,0
SYNSKIN_0025728,1,1,0,0,1,0
SYNSKIN_0033542,0,1,1,1,0,0
SYNSKIN_0027502,0,0,1,1,0,0
SYNSKIN_0032320,0,1,0,1,1,1
SYNSKIN_0026618,0,1,1,1,0,1
SYNSKIN_0030039,0,0,1,1,0,0
SYNSKIN_0028609,0,0,1,0,0,0
SYNSKIN_0024906,1,1,1,1,0,0
SYNSKIN_0026380,0,1,0,0,0,0
SYNSKIN_0027830,0,0,1,1,0,0
SYNSKIN_0030516,0,1,1,0,0,0
SYNSKIN_0034085,1,1,1,1,0,1
SYNSKIN_0032433,0,1,0,0,0,0
SYNSKIN_0032615,1,0,0,0,0,0
SYNSKIN_0027857,0,1,0,1,0,1
SYNSKIN_0025988,0,0,0,1,0,0
